hex,sign_name,period,code,total_wedges
0x122f3,TAG,Old Assyrian,a5b2c1d1w2,11
0x1218d,KA2,Old Assyrian,a1b4w3,8
0x1200a,AB,Old Assyrian,a3b2c1d1,7
0x122eb,TA,Old Assyrian,a3b2w2,7
0x120f6,GAN,Old Assyrian,a2b2c2d2,8
0x1201c,AD,Old Assyrian,a4b2c2d2,10
,ZI2,Old Assyrian,a4b4c1d1,10
0x12154,IN,Old Assyrian,a2c1d1w6,10
0x12217,LUGAL,Old Assyrian,a3b4c4d1w2,14
0x12240,NAGA,Old Assyrian,a6b1c1d1,9
,AZ,Old Assyrian,a8b7c5d1w1,22
,AM,Old Assyrian,a1b2w4,7
0x12313,UD,Old Assyrian,a1c2,3
0x1230b,U,Old Assyrian,w1,1
,KUG,Old Assyrian,a2b5w4,11
0x12096,EL,Old Assyrian,a3b2w2,7
0x120be,GA2 TIMES ASH2 PLUS GAL,Akkadian,a5b11,16
0x1202e,AN OVER AN,Akkadian,a2b2c2d2,8
0x12362,ZE2,Akkadian,a4b4c1d1,10
0x122a5,SAG TIMES UR,Akkadian,a6b4c1d1,12
0x1200f,AB TIMES HA,Akkadian,a5b2c1d1w2,11
0x121e9,LAGAB TIMES UD,Akkadian,a2b2c2d2,8
0x121c1,LAGAB TIMES BI,Akkadian,a6b4c1d1,12
0x121b5,KUSHU2,Akkadian,a2b1c1d1w1,6
0x122ed,TA TIMES HI,Akkadian,a2b2c3d3,10
0x12023,AL TIMES GISH,Akkadian,a6b4c1d1,12
0x1229a, SAG TIMES KAK,Akkadian,a4b2c2d2,10
0x122fb,TAR,Akkadian,a1c2,3
0x12246,NAM,Akkadian,a3b1w9,13
0x12458,ONE ESHE3,Akkadian,b1w1,2
0x12050,BU CROSSING BU,Akkadian,a4b4c1d1,10
0x12260,NISAG,Akkadian,a6b4c1d1,12
0x1238d,MUSH3 TIMES ZA,Akkadian,a6b1c1d1,9
,KAB Variant Form,Neo-Babylonian,a3b2w2,7
0x122eb,TA,Old Babylonian,a3b2w2,7
0x122ed,TA TIMES HI,Old Babylonian,a1b2w4,7
0x122fb,TAR,Old Babylonian,a1c2,3
0x1230b,U,Old Babylonian,w1,1
0x12015,AB GUNU,Old Babylonian,a1b4c2,7
0x12041,BAD,Old Babylonian,b1w1,2
0x12094,EDIN,Old Babylonian,a1b2w4,7
0x12096,EL,Old Babylonian,a3b2w2,7
0x122eb,TA,Neo-Babylonian,a3b2w2,7
0x122eb,TA,Neo-Babylonian,a3b2w2,7
0x12195,KAK,Old Babylonian,a1c2,3
0x120f0,GAD,Old Babylonian,a1c2,3
0x1218f,KAB,Neo-Babylonian,a3b2w2,7
0x122ad,SHA,Old Babylonian,a1b4c2,7
0x122e1,SILA3,Old Babylonian,a1c2,3
0x1230b,U,Neo-Babylonian,w1,1
0x1230b,U,Old Babylonian,w1,1
0x12041,BAD,Old Babylonian,b1w1,2
0x12056,DAG,Old Babylonian,a4b4c1d1,10
0x12195,KAK,Old Babylonian,a1c2,3
0x12014,AB TIMES U PLUS U PLUS U,Neo-Babylonian,a1b4w3,8
0x12020,AL,Neo-Babylonian,a3b2c1d1,7
0x12041,BAD,Neo-Babylonian,b1w1,2
0x122eb,TA,Middle Hittite,a3b2w2,7
0x1212f,HI TIMES ASH2,Middle Hittite,b3w3,6
0x12363,ZI,Neo-Babylonian,a1b2w4,7
0x1230b,U,Middle Hittite,w1,1
0x120b1,EZEN TIMES LI,Neo-Assyrian,a4b14w1,19
0x120b3,EZEN TIMES U2,Neo-Assyrian,a5b11,16
0x120b5,GA,Neo-Assyrian,a3b2w2,7
0x12041,BAD,Middle Hittite,b1w1,2
0x12081,DUG,Middle Hittite,a3b2w2,7
0x12096,EL,Middle Hittite,a3b2w2,7
0x12108,GIR2,Middle Hittite,a3b2w2,7
0x12145,IG,Middle Hittite,a1b4w3,8
0x12195,KAK,Middle Hittite,a1c2,3
0x12261,NU,Middle Hittite,b1w1,2
,form TA,Middle Hittite,a3b2w2,7
,form TAR,Middle Hittite,a1c2,3
0x1212f,HI TIMES ASH2,Middle Hittite,b3w3,6
0x12108,GIR2,Middle Hittite,a3b2w2,7
0x1207b,DU OVER DU,Old Babylonian,a5b6w2,13
0x1210a,GIR3,Old Babylonian,b1c2w2,5
0x1212b,HA GUNU,Old Babylonian,a4b3w2,9
0x1212f,HI TIMES ASH2,Old Babylonian,b3w4,7
0x1213d,HUB2 TIMES UD,Old Babylonian,a3c3w1,7
0x120e3,GA2 TIMES SAL,Neo-Babylonian,a4b3w2,9
0x1214a,IGI GUNU,Old Babylonian,a1b2c4w1,8
0x1214b,IL,Old Babylonian,a2b2c1w3,8
0x1221c,LUL,Old Babylonian,a1c8w2,11
0x120fe,GESHTIN,Neo-Babylonian,a1b3c1w1,6
0x1223f,NA2,Old Babylonian,a2b4w6,12
0x1224b,NE SHESHIG,Old Babylonian,a1b4w6,11
0x1224f,NIM,Old Babylonian,a1c2w2,5
0x121a0,KI,Neo-Babylonian,a2b3w2,7
0x121a1,KI TIMES BAD,Neo-Babylonian,a2b5w3,10
0x1227b,PAD,Old Babylonian,a3w2,5
0x121a1,KI TIMES BAD,Neo-Babylonian,a2b5w3,10
0x1228d,PIRIG TIMES ZA,Old Babylonian,b1c2w3,6
0x1235c,UZU,Old Babylonian,b2w5,7
0x1236e,ZUM,Old Babylonian,b1c4w2,7
0x121c7,LAGAB TIMES GUD PLUS GUD,Neo-Babylonian,a4b6w4,14
0x121f8,LIL,Neo-Babylonian,b4c1d1w6,12
0x122ae,SHA3,Neo-Babylonian,c1d3w2,6
0x12016,AB2,Old Babylonian,c2w1,3
0x12029,ALAN,Old Babylonian,b8w8,16
0x12032,ANSHE,Old Babylonian,b4c2w4,10
0x12044,BAL,Old Babylonian,b2w5,7
0x12046,BALAG,Old Babylonian,a1b8c3d1w4,17
0x12070,DARA3,Old Babylonian,b1c2w4,7
0x12074,DIM,Old Babylonian,c2w3,5
0x12075,DIM TIMES SHE,Old Babylonian,a2b1c4w5,12
0x12088,DUN4,Old Babylonian,a4b6w4,14
0x12095,EGIR,Old Babylonian,a2b8w4,14
0x12100,GI,Old Babylonian,a2b1c1w3,7
0x12103,GI CROSSING GI,Old Babylonian,c6d2w6,14
0x122da,SHUBUR,Neo-Babylonian,a5b3w3,11
0x122de,SIG4,Neo-Babylonian,b4w6,10
0x122de,SIG4,Neo-Babylonian,b4w6,10
0x122e6,SUHUR,Neo-Babylonian,a4b2c5d1w1,13
0x122e6,SUHUR,Neo-Babylonian,a4b2c5d1w2,14
0x122e7,SUM,Neo-Babylonian,a2w4,6
0x122e7,SUM,Neo-Babylonian,a2w5,7
0x122ed,TA TIMES HI,Neo-Babylonian,a3b2w6,11
0x122ed,TA TIMES HI,Neo-Babylonian,a1b2w7,10
0x122fb,TAR,Neo-Babylonian,a1w2,3
0x1201a,AB2 TIMES SHA3,Neo-Babylonian,a3c1d1w3,8
0x12124,GUM TIMES SHE,Old Babylonian,b4w7,11
0x12132,HI TIMES GAD,Old Babylonian,a1c6,7
0x12154,IN,Old Babylonian,c2w6,8
0x12192,KAD4,Old Babylonian,b5c2,7
0x12217,LUGAL,Old Babylonian,b2c1w3,6
0x1206e,DAM,Neo-Babylonian,a3b4w3,10
0x1206e,DAM,Neo-Babylonian,a3b4w3,10
0x12232,MUSH,Old Babylonian,b1w5,6
0x12240,NAGA,Old Babylonian,a2c2w4,8
0x12246,NAM,Old Babylonian,a1b1w6,8
0x12250,NIM TIMES GAN2 TENU,Old Babylonian,a2c4w2,8
0x12253,NINDA2 TIMES AN,Old Babylonian,b4c2w2,8
0x12258,NINDA2 TIMES NE,Old Babylonian,a1b8w6,15
0x12313,UD,Old Babylonian,a1w2,3
0x12322,UMBIN,Old Babylonian,a4b4c2w5,15
0x1213d,HUB2 TIMES UD,Neo-Babylonian,a3b2w5,10
0x1214b,IL,Neo-Babylonian,a2b2c2d1w1,8
0x1219b,KAM4,Neo-Babylonian,b4c1d1w6,12
0x1221c,LUL,Neo-Babylonian,a1b2c1w4,8
0x1223f,NA2,Neo-Babylonian,b4w6,10
0x1224b,NE SHESHIG,Neo-Babylonian,a1b4w6,11
0x122de,SIG4,Old Babylonian,b4c2w4,10
0x12077,DIN,Old Babylonian,c3d1,4
0x12054,BUR2,Neo-Babylonian,a3b2w5,10
0x12054,BUR2,Neo-Babylonian,a3b2w5,10
0x122ac,SAR,Middle Hittite,a1b1w6,8
0x12129,HA,Neo-Babylonian,a3w2,5
0x122e7,SUM,Middle Hittite,a2w5,7
0x12313,UD,Neo-Babylonian,a1w2,3
0x12324,UMUM TIMES KASKAL,Neo-Babylonian,a2b8w4,14
0x12016,AB2,Middle Hittite,c2w1,3
0x120e3,GA2 TIMES SAL,Neo-Assyrian,a4b3w2,9
0x12100,GI,Middle Hittite,a2b1c1w3,7
0x12124,GUM TIMES SHE,Middle Hittite,b4w7,11
0x12154,IN,Middle Hittite,c2w6,8
0x12189,KA TIMES UD,Middle Hittite,a3b4w3,10
0x12217,LUGAL,Middle Hittite,b2c1w3,6
0x12284,PI TIMES E,Middle Hittite,a4b3w2,9
0x12286,PI TIMES IB,Middle Hittite,a4b3w2,9
0x12288,PI TIMES U2,Middle Hittite,a4b3w2,9
0x12313,UD,Middle Hittite,a1w2,3
,EZEN SHE,Middle Hittite,a2b8w4,14
0x12112,GISH crossing GISH,Middle Hittite,a2c4w2,8
0x121c3,LAGAB TIMES EN,Neo-Assyrian,a4b3w2,9
,form GAR3,Middle Hittite,b3w4,7
,form LI,Middle Hittite,a2w5,7
0x121d0,LAGAB TIMES KIN,Neo-Assyrian,a5b6w2,13
0x121d9,LAGAB TIMES ME PLUS EN,Neo-Assyrian,a5b3w3,11
0x1224f,NIM,Middle Hittite,a1c2w2,5
0x1236e,ZUM,Middle Hittite,b1c4w2,7
0x12313,UD,Middle Hittite,a1w2,3
0x121b2,KUN,Middle Hittite,a2w4,6
0x12313,UD,Middle Hittite,a1w2,3
0x12141,IB,Neo Assyrian,a3b2,5
0x12191,KAD3,Neo Assyrian,a3b1c4,8
0x1226d,NUNUZ,Neo Assyrian,a2c6,8
0x12048,BARA2,Neo Assyrian,a2b7,9
0x120a6,EZEN TIMES BAD,Neo Assyrian,a2b8w1,11
0x120ab,EZEN TIMES IGI GUNU,Neo Assyrian,a3b12w1,16
0x120ac,EZEN TIMES KASKAL,Neo Assyrian,a2b9c2,13
0x120af,EZEN TIMES LA,Neo Assyrian,a3b11,14
0x1208a,E,Neo Assyrian,a3b2,5
0x121f7,LI,Neo Assyrian,a2b7w1,10
0x12232,MUSH,Neo Assyrian,a3b1c5,9
0x12002,A TIMES BAD,Neo Assyrian,a3b1w1,5
0x1200d,AB TIMES GAL,Neo Assyrian,a2b8w1,11
0x12010,AB TIMES IGI GUNU,Neo Assyrian,a2b9w2,13
0x1207b,DU OVER DU,Neo Assyrian,a2b6w2,10
0x12029,ALAN,Neo Assyrian,a2b9c8w2,21
0x12155,IR,Neo Assyrian,a3b2,5
0x1215c,KA TIMES BAD,Neo Assyrian,a2b6w1,9
0x121b1,KUL GUNU,Neo Assyrian,a3b1c2w1,7
0x121a4,KID,Neo Assyrian,a3b2,5
0x1231b,UD SHESHIG TIMES BAD,Neo Assyrian,a2b6w1,9
0x12325,UMUM TIMES PA,Neo Assyrian,a2b7c2w7,18
0x12328,UR,Neo Assyrian,a3b2,5
0x12334,UR4,Neo Assyrian,a3b2,5
0x12292,RU,Neo Assyrian,a3b1c2,6
0x12291,RI,Neo Assyrian,a3b1w1,5
0x12293,SA,Neo Assyrian,a3b2,5
0x122ac,SAR,Neo Assyrian,a2b8,10
0x122b0,SHA3 TIMES BAD,Neo Assyrian,a3b1c2w1,7
0x122e4,SUD,Neo Assyrian,a3b1c4,8
0x12223,MA2,Neo Assyrian,a3b2,5
0x12292,RU,Old Assyrian,a3b1c2,6
0x12216,LU3,Neo Assyrian,a2b7,9
0x12291,RI,Old Assyrian,a3b1w1,5
0x12055,DA,Old Assyrian,a2b6w1,9
0x12328,UR,Old Assyrian,a3b2,5
0x120b7,GA2,Akkadian,a3b2,5
0x1218f,KAB,Akkadian,a2b8w1,11
0x12033,APIN,Akkadian,a2b8w1,11
0x12055,DA,Akkadian,a2b8w1,11
0x12328,UR,Akkadian,a3b2,5
0x12222,MA GUNU,Akkadian,a2b7,9
0x12002,A TIMES BAD,Akkadian,a3b1w1,5
0x12223,MA2,Akkadian,a3b2,5
0x12128,GURUSH,Akkadian,a3b2,5
0x12223,MA2,Neo-Babylonian,a3b2,5
,IB Variant Form,Neo-Babylonian,a3b2,5
0x121a4,KID,Neo-Babylonian,a3b2,5
,SAG Variant Form,Neo-Babylonian,a3b2,5
0x12328,UR,Neo-Babylonian,a3b2,5
,RI Variant Form,Neo-Babylonian,a3b1w1,5
0x12141,IB,Neo-Babylonian,a3b2,5
0x12292,RU,Neo-Babylonian,a3b1w1,5
0x1208d,E2,Neo-Babylonian,a3b2,5
,GA2 Variant Form,Neo-Babylonian,a3b2,5
0x122c6,SHIM,Neo-Babylonian,a2b6w2,10
0x12216,LU3,Neo-Babylonian,a2b8,10
0x12048,BARA2,Neo-Babylonian,a2b8,10
0x120f7,GAN2,Old Babylonian,a3b2,5
0x120b7,GA2,Neo-Babylonian,a3b2,5
0x1208a,E,Old Babylonian,a3b2,5
0x1219f,KESH2,Old Babylonian,a2b8,10
0x1222e,MUG,Old Babylonian,a3b1c2,6
0x121a4,KID,Neo-Babylonian,a3b2,5
0x12141,IB,Old Babylonian,a3b2,5
0x12223,MA2,Old Babylonian,a3b2,5
0x12291,RI,Old Babylonian,a3b1w1,5
0x12292,RU,Old Babylonian,a3b1w1,5
0x12311,U2,Old Babylonian,a3b2,5
0x12328,UR,Old Babylonian,a3b2,5
0x120b7,GA2,Old Babylonian,a3b2,5
0x1208a,E,Neo-Babylonian,a3b2,5
0x122e0,SIK2,Old Babylonian,a2b6w1,9
0x1222f,MUG GUNU,Old Babylonian,a3b1c2,6
0x12034,ARAD,Old Babylonian,a3b1c2,6
0x12134,HI TIMES NUN,Old Babylonian,a3b1c4,8
0x12291,RI,Old Babylonian,a3b1w1,5
0x120a6,EZEN TIMES BAD,Middle Hittite,a2b8w1,11
0x12048,BARA2,Neo-Babylonian,a2b8,10
0x12216,LU3,Neo-Babylonian,a2b8,10
0x12239,MUSH3,Neo-Babylonian,a3b1w1,5
0x12291,RI,Neo-Babylonian,a3b1w1,5
0x12292,RU,Neo-Babylonian,a3b1w1,5
0x1207b,DU OVER DU,Middle Hittite,a2b6w2,10
0x1219f,KESH2,Middle Hittite,a2b8,10
,EZENN,Neo-Assyrian,a2b7,9
0x120a6,EZEN TIMES BAD,Neo-Assyrian,a2b8w1,11
0x120ab,EZEN TIMES IGI GUNU,Neo-Assyrian,a3b12w1,16
0x120ac,EZEN TIMES KASKAL,Neo-Assyrian,a2b9c2,13
0x120af,EZEN TIMES LA,Neo-Assyrian,a3b11,14
0x12291,RI,Middle Hittite,a3b1w1,5
0x12292,RU,Middle Hittite,a3b1w1,5
,form EZEN TIMES BAD,Middle Hittite,a2b7w1,10
0x1219f,KESH2,Middle Hittite,a2b8,10
0x12292,RU,Middle Hittite,a3b1w1,5
,GAB,Old Assyrian,b2w6,8
,BIL2,Old Assyrian,a11b9w4,24
0x12248,NE,Old Assyrian,a1b7w4,12
,KUM,Old Assyrian,a2b4w4,10
0x1232b,UR2,Old Assyrian,a3b4w2,9
0x1214b,IL,Old Assyrian,a5b3w5,13
,ANSZE,Old Assyrian,a1b5c3d3w2,14
0x12308,TUM,Old Assyrian,a4b2c2d2w2,12
0x12049,BI,Old Assyrian,a6b2w2,10
0x1224c,NI,Old Assyrian,a2c1d1,4
0x12155,IR,Old Assyrian,a3c1d1,5
,GU4,Old Assyrian,a1b2c1d1,5
0x12020,AL,Old Assyrian,a5b2c2d1,10
0x120b5,GA,Old Assyrian,a3b5c1d1,10
0x1208a,E,Old Assyrian,a4b5,9
0x12081,DUG,Old Assyrian,a6b2c1d1,10
,DUL3,Old Assyrian,a2b6c1d1,10
0x121fd,LU2,Old Assyrian,a5b1c1d1w2,10
0x122ac,SAR,Old Assyrian,a2b2w6,10
0x120fc,GAR3,Old Assyrian,b5w3,8
0x12053,BUR,Old Assyrian,a3b5d1,9
0x12009,A2,Old Assyrian,a2b6w5,13
0x122fc,TE,Old Assyrian,a1w4,5
0x1214e,IM,Old Assyrian,a2b1w4,7
0x1224f,NIM,Old Assyrian,a1c1d1w2,5
,UL,Old Assyrian,a1b2w3,6
0x121a0,KI,Old Assyrian,a1b4c1w1,7
,MESZ,Old Assyrian,a1b1w3,5
0x12116,GU,Old Assyrian,a1b1w4,6
0x1200a,AB,Akkadian,a1b2c1d1,5
0x121ec,LAGAR,Akkadian,a2c1d1,4
0x121c8,LAGAB TIMES HA,Akkadian,a6b2w2,10
0x12348,URU TIMES PA,Akkadian,a4b5,9
0x122a8,SAG GUNU,Akkadian,a6b2c1d1,10
0x1228f,RA,Akkadian,a4b5,9
0x12008,A TIMES SAG,Akkadian,a6b2c1d1,10
0x12296,SAG TIMES A,Akkadian,a6b2c1d1,10
0x12123,GUM,Akkadian,a2b4w4,10
0x12287,PI TIMES U,Akkadian,a1b1w3,5
0x1211e,GUD,Akkadian,a1b2c1d1,5
0x12192,KAD4,Akkadian,a2b6c1d1,10
0x12155,IR,Akkadian,a3c1d1,5
0x122fc,TE,Akkadian,a2c1d1,4
,NIM2,Akkadian,a1c1d1w2,5
0x122d6,SHITA,Akkadian,a2c1d1,4
0x1238c,MESH,Akkadian,a1b1w3,5
,NUMERIC SIGN FIVE SIXTHS DISH,Akkadian,a3c1d1,5
,NUMERIC SIGN TWO THIRDS DISH,Akkadian,a2c1d1,4
0x1238f,NIN,Akkadian,a3b5c1d1,10
,LI Variant Form,Neo-Babylonian,a2b2w6,10
0x1230c,U GUD,Neo-Babylonian,a1b2w3,6
0x122ac,SAR,Neo-Babylonian,a2b1w4,7
,SAR Variant Form,Neo-Babylonian,a2b2w6,10
0x12155,IR,Neo-Babylonian,a3c1d1,5
0x12154,IN,Neo-Babylonian,b2w6,8
0x122fc,TE,Neo-Babylonian,a1w4,5
0x12034,ARAD,Neo-Babylonian,a1b1w3,5
0x122d6,SHITA,Neo-Babylonian,a3c1d1,5
0x1223d,MUSH3 GUNU,Neo-Babylonian,a4b5,9
,SHEN Variant Form,Neo-Babylonian,a4b5,9
0x1222d,MU OVER MU,Neo-Babylonian,b2w6,8
0x121f7,LI,Neo-Babylonian,a2b2w6,10
0x122fc,TE,Old Babylonian,a1w4,5
0x1202a,ALEPH,Old Babylonian,a1b1w4,6
0x1214e,IM,Old Babylonian,a1b1w4,6
0x1226d,NUNUZ,Old Babylonian,a1w4,5
0x1238c,MESH,Old Babylonian,a1b1w3,5
0x12034,ARAD,Old Babylonian,a1b1w3,5
0x12116,GU,Old Babylonian,a1b1w4,6
0x12119,GU2 TIMES KAK,Old Babylonian,a1b2w3,6
0x12145,IG,Old Babylonian,a2b1w4,7
0x12164,KA TIMES GAN2 TENU,Old Babylonian,a2b4w4,10
0x12227,MASH2,Old Babylonian,a1b1w3,5
0x12244,NAGAR,Old Babylonian,a1b1w3,5
0x12363,ZI,Old Babylonian,a2b1w4,7
0x1214e,IM,Neo-Babylonian,a2b1w4,7
0x120fb,GAR,Old Babylonian,a2c1d1,4
0x1224f,NIM,Neo-Babylonian,a1c1d1w2,5
0x1211e,GUD,Neo-Babylonian,a1b2w3,6
0x1238c,MESH,Old Babylonian,a1b1w3,5
0x12223,MA2,Old Babylonian,a1b2c1d1,5
0x1235a,UZ3,Neo-Babylonian,a3b4w2,9
0x1238c,MESH,Neo-Babylonian,a1b1w3,5
0x120e2,GA2 TIMES PA,Middle Hittite,a4b5,9
0x12044,BAL,Neo-Babylonian,a1b2w3,6
0x12116,GU,Neo-Babylonian,a1b1w4,6
0x12155, IR,Neo-Babylonian,a3c1d1,5
0x1230c,U GUD,Middle Hittite,a1b2w3,6
0x12034,ARAD,Middle Hittite,a1b1w3,5
0x121a3,KI TIMES UD,Neo-Assyrian,a3b4w2,9
0x121a5,KIN,Neo-Assyrian,a3b4w2,9
0x12244,NAGAR,Middle Hittite,a1b1w3,5
0x12259,NINDA2 TIMES NUN,Middle Hittite,a4b5,9
0x12287,PI TIMES U,Middle Hittite,a1b1w3,5
0x121c6,LAGAB TIMES GUD,Neo-Assyrian,a3b4w2,9
,form SAR,Middle Hittite,a2b2w6,10
,form TA TIMES HI,Middle Hittite,a2b2w6,10
,form AMAR TIMES SHE,Middle Hittite,b2w6,8
0x1207d,DU SHESHIG,Middle Hittite,a2b4w4,10
0x1210a,GIR3,Neo-Babylonian,a4b5c1w3,13
0x1214d,IL2,Neo-Babylonian,a6b5w2,13
0x120fc,GAR3,Old Babylonian,b4c2w1,7
0x121a7,KISH,Old Babylonian,b6c6,12
0x121ac,KU3,Old Babylonian,a1b5c2d5,13
0x121ad,KU4,Old Babylonian,a1c4w8,13
0x121b2,KUN,Old Babylonian,a1b1c4w2,8
0x121e1,LAGAB TIMES SUM,Old Babylonian,a1b2w13,16
0x121ef,LAGAR GUNU,Old Babylonian,a2c5,7
0x121f7,LI,Old Babylonian,a1b4c2w8,15
0x121fd,LU2,Old Babylonian,a4c4d1,9
0x122ac,SAR,Old Babylonian,a1b2w12,15
0x1221d,LUM,Neo-Babylonian,b4c2,6
0x1223b,MUSH3 TIMES A PLUS DI,Neo-Babylonian,a9b3w2,14
0x1223f,NA2,Neo-Babylonian,b3w6,9
0x1226e,NUNUZ AB2 TIMES ASHGAB,Neo-Babylonian,a6b4w6,16
0x122b7,SHA6,Old Babylonian,a3b5w9,17
0x122bb,SHE HU,Old Babylonian,a2b1w9,12
0x122bf,SHEN,Old Babylonian,a10b5c2,17
0x122c0,SHESH,Old Babylonian,a2b1c3,6
0x122da,SHUBUR,Old Babylonian,a5b3w4,12
0x122dd,SIG,Old Babylonian,a1c2d1,4
0x122e2,SU,Old Babylonian,a5b2c2,9
0x122eb,TA,Old Babylonian,a2b2c2,6
0x122f3,TAG,Old Babylonian,a5b2c4,11
0x122fb,TAR,Old Babylonian,a2c1,3
0x1201d,AK,Old Babylonian,a1b10,11
0x1205b,DAG KISIM5 TIMES GA,Old Babylonian,a9b8c4w2,23
0x1210a,GIR3,Old Babylonian,a2b6c6,14
0x1214b,IL,Old Babylonian,a5b2c3d1w2,13
0x1214e,IM,Old Babylonian,a2b1c5w2,10
0x1221d,LUM,Old Babylonian,b8c4,12
0x1226e,NUNUZ AB2 TIMES ASHGAB,Neo-Babylonian,a6b4c1d1w5,17
0x1227c,PAN,Neo-Babylonian,b3c2,5
,BULUG3,Neo-Babylonian,c1d1w6,8
0x1228c,PIRIG TIMES UD,Neo-Babylonian,a1b3c1w4,9
0x1228c,PIRIG TIMES UD,Neo-Babylonian,a1b3c1w4,9
0x1231c,UDUG,Neo-Babylonian,a6b2c3w1,12
0x1223e,NA,Old Babylonian,b5c1d1w1,8
0x1224b,NE SHESHIG,Old Babylonian,a3b6c4w1,14
0x1224f,NIM,Old Babylonian,a1c2w1,4
0x1228c,PIRIG TIMES UD,Old Babylonian,a8b5c4w2,19
0x1228d,PIRIG TIMES ZA,Old Babylonian,a10b5c4,19
0x1235c,UZU,Old Babylonian,a2b2c12w2,18
0x1236e,ZUM,Old Babylonian,a1b1c6,8
0x12009,A2,Old Babylonian,a3b7c1w8,19
0x12016,AB2,Old Babylonian,a1c2w1,4
0x12029,ALAN,Old Babylonian,a2b10c2d2w5,21
0x12049,BI,Old Babylonian,a6b2c2,10
0x12054,BUR2,Old Babylonian,a4b2c2w2,10
0x12097,EN,Old Babylonian,a3b6w4,13
0x12100,GI,Old Babylonian,a2b1c8,11
0x12104,GI4,Old Babylonian,a2b5c8,15
0x12116,GU,Old Babylonian,a1b1c2w2,6
0x12119,GU2 TIMES KAK,Old Babylonian,a2b2c4w1,9
0x12120,GUD TIMES KUR,Old Babylonian,a1b2c2w3,8
0x12123,GUM,Old Babylonian,b4c4,8
0x12126,GUR7,Old Babylonian,a10b7c4w1,22
0x12129,HA,Old Babylonian,a2c1w2,5
0x12130,HI TIMES BAD,Old Babylonian,b1c4w1,6
0x12145,IG,Old Babylonian,a2b6w3,11
0x12154,IN,Old Babylonian,a2c2w16,20
0x12174,KA TIMES ME,Old Babylonian,a4b6c2w1,13
0x12217,LUGAL,Old Babylonian,a5b4c2w2,13
0x12239,MUSH3,Old Babylonian,a1b1c1d1w1,5
0x12244,NAGAR,Old Babylonian,a5b1c2w1,9
0x12246,NAM,Old Babylonian,a3b2c4w7,16
0x12301,TIR,Old Babylonian,a8b2c1d1w8,20
0x12305,TU,Old Babylonian,a1c4w8,13
0x12314,UD KUSHU2,Old Babylonian,a2b1c5d1w1,10
0x12318,UD TIMES U PLUS U PLUS U GUNU,Old Babylonian,a2b6w3,11
0x1235c,UZU,Neo-Babylonian,b3w5,8
0x12363,ZI,Old Babylonian,a2b1w8,11
,GIŠ crossing GIŠ,Old Babylonian,c5d1,6
,EN x GAN2 tenû,Old Babylonian,a6b8w4,18
0x1237c,GIG,Old Babylonian,b8w7,15
0x1237d,HUSH,Neo-Babylonian,b3c1w4,8
,UD šešig,Old Babylonian,c3d1w3,7
0x12029,ALAN,Neo-Babylonian,a2b8c8w2,20
0x12032,ANSHE,Neo-Babylonian,a1b7c1,9
0x12046,BALAG,Neo-Babylonian,a2b8w2,12
0x12046,BALAG,Neo-Babylonian,a2b6c1d1w2,12
0x12066,DAG KISIM5 TIMES LU PLUS MASH2,Neo-Babylonian,a9b7w7,23
0x12070,DARA3,Neo-Babylonian,a2b9w4,15
0x12070,DARA3,Neo-Babylonian,a2b8c3,13
0x12075,DIM TIMES SHE,Neo-Babylonian,b3w5,8
0x12075, DIM TIMES SHE,Neo-Babylonian,b1c1d1w5,8
0x121e1,LAGAB TIMES SUM,Middle Hittite,a3b2w5,10
0x122b7,SHA6,Middle Hittite,a11b7w2,20
,KIB,Neo-Babylonian,a2c2d2,6
0x122f3,TAG,Middle Hittite,b3c2,5
0x12318,UD TIMES U PLUS U PLUS U GUNU,Neo-Babylonian,a2b6w3,11
0x1201d,AK,Middle Hittite,a1b10,11
0x1205b,DAG KISIM5 TIMES GA,Middle Hittite,a5b4c2w2,13
0x1214d,IL2,Middle Hittite,a6b5w2,13
0x12074,DIM,Middle Hittite,a1b1c2w2,6
0x12076,DIM2,Middle Hittite,a2b2c2,6
0x12088,DUN4,Middle Hittite,a5b3w4,12
0x12095,EGIR,Middle Hittite,a2b6w3,11
0x12134,HI TIMES NUN,Neo Assyrian,a3b2c4,9
0x121d5,LAGAB TIMES LISH,Neo Assyrian,a3b2c1,6
0x121d4,LAGAB TIMES LAGAB,Neo Assyrian,a3b3,6
0x121d8,LAGAB TIMES ME,Neo Assyrian,a3b3,6
0x121df,LAGAB TIMES SHU2,Neo Assyrian,a3b2c1,6
0x12276,NUNUZ AB2 TIMES SILA3,Neo Assyrian,a3b3c7w2,15
0x12054,BUR2,Neo Assyrian,a3b2c3,8
0x121e9,LAGAB TIMES UD,Neo Assyrian,a3b2c2,7
0x1222f,MUG GUNU,Neo Assyrian,a3b3,6
0x1201a,AB2 TIMES SHA3,Neo Assyrian,a3b2c2w1,8
0x120ea,GA2 TIMES U,Neo Assyrian,a3b2w1,6
0x120b5,GA,Neo Assyrian,a3b2c2,7
0x121be,LAGAB TIMES AN,Neo Assyrian,a3b4,7
0x1211f,GUD TIMES A PLUS KUR,Neo Assyrian,a3b2c4,9
0x1231d,UM,Neo Assyrian,a3b4,7
0x12294,SAG NUTILLU,Neo Assyrian,a3b2w1,6
0x12295,SAG,Neo Assyrian,a3b4,7
0x1218d,KA2,Neo Assyrian,a3b4,7
