face,script,method,n_truth,n_pred,n_atf,recall,precision,first_err,count_ok,px_per_line,coverage
HS.2084__reverse,OB,det,21,19,,0.8571428571428571,0.9473684210526315,0.03194836986435344,False,126.9,1.11
HS.2085__obverse,OB,det,8,8,,1.0,1.0,0.03169661508448914,False,160.2,1.0
HS.2085__reverse,OB,det,8,8,,1.0,nan,0.03293490853406439,False,151.8,0.62
HS.2086__obverse,OB,det,23,23,,0.9130434782608695,0.9130434782608695,1.0823152990433595,False,117.5,1.0
HS.2086__reverse,OB,det,23,21,,0.8260869565217391,0.9047619047619048,nan,False,119.8,0.96
HS.2087__obverse,OB,det,15,8,,0.5333333333333333,1.0,nan,False,162.2,1.67
HS.2091__obverse,OB,det,7,6,,0.8571428571428571,1.0,0.05178738428243565,False,126.4,1.17
HS.2091__reverse,OB,det,7,7,,1.0,1.0,0.08229262188733409,False,125.8,1.17
HS.2093__obverse,OB,det,9,9,,1.0,1.0,0.050703554873452676,False,108.6,1.0
HS.2093__reverse,OB,det,7,7,,1.0,nan,nan,False,101.2,0.58
HS.2096__obverse,OB,det,14,15,,0.9285714285714286,0.8666666666666667,0.010175693815416187,False,136.1,1.0
HS.2096__reverse,OB,det,19,18,,0.8421052631578947,nan,nan,False,102.2,0.76
HS.2098__obverse__tablet,OB,det,17,17,,0.9411764705882353,0.9411764705882353,0.10145399225744364,False,112.5,1.0
HS.2098__reverse__tablet,OB,det,10,9,,0.9,1.0,0.10600477069453819,False,121.7,1.11
HS.2103__obverse,OB,det,3,4,,1.0,nan,0.010476087275741897,False,128.0,0.6
HS.2103__reverse,OB,det,5,5,,1.0,1.0,0.01870811922064985,False,108.0,1.0
HS.2104__obverse,OB,det,11,11,,0.9090909090909091,0.9090909090909091,0.03649368944512667,False,180.5,1.1
HS.2104__reverse,OB,det,10,11,,0.9,nan,0.042650347905489494,False,173.2,0.83
HS.2106__obverse,OB,det,10,9,,0.9,1.0,0.04896656029378962,False,136.4,1.0
HS.2106__reverse,OB,det,6,6,,1.0,1.0,0.1408147692994017,False,144.7,1.0
HS.2107__obverse,OB,det,12,14,,0.9166666666666666,0.7857142857142857,0.0010860990090278439,False,136.8,1.0
HS.2107__reverse,OB,det,14,16,,0.7857142857142857,nan,1.8803909050885834,False,135.9,0.88
HS.2108__obverse,OB,det,18,19,,0.8333333333333334,0.7894736842105263,0.023839884767467748,False,123.0,1.06
HS.2108__reverse,OB,det,10,11,,0.9,nan,nan,False,108.9,0.77
HS.2115__obverse__envelope,OB,det,19,13,,0.6842105263157895,1.0,nan,False,135.6,1.27
HS.2115__reverse__envelope,OB,det,16,16,,1.0,nan,nan,False,139.2,0.89
HS.2116__obverse__envelope,OB,det,12,13,,0.75,0.6923076923076923,0.2315440912617266,False,143.0,1.09
HS.2116__reverse__envelope,OB,det,14,14,,0.9285714285714286,0.9285714285714286,0.09169716239462818,False,138.8,0.93
HS.2117__obverse,OB,det,5,19,,1.0,nan,nan,False,128.2,0.26
HS.2117__obverse__tablet,OB,det,19,19,,0.9473684210526315,0.9473684210526315,0.8568715722960799,False,131.2,1.0
HS.2117__reverse__tablet,OB,det,19,17,,0.8421052631578947,0.9411764705882353,0.008331222976241198,False,127.2,1.0
HS.2119__obverse__tablet,OB,det,13,13,,1.0,nan,0.0022008862673715992,False,122.6,0.81
HS.2119__reverse,OB,det,2,11,,0.5,nan,nan,False,139.2,0.12
HS.2119__reverse__tablet,OB,det,14,11,,0.7142857142857143,nan,nan,False,140.6,0.88
HS.2119__top__tablet,OB,det,4,4,,1.0,nan,nan,False,99.6,0.67
HS.2121__obverse__tablet,OB,det,21,12,,0.5714285714285714,1.0,nan,False,114.4,1.4
HS.2121__reverse__tablet,OB,det,18,18,,1.0,1.0,0.045854777429712314,False,115.8,1.0
HS.2121__top__tablet,OB,det,3,3,,1.0,nan,nan,False,118.4,0.3
HS.2132__obverse__envelope,OB,det,9,12,,1.0,0.75,2.02532238728824,False,155.1,1.0
HS.2134__obverse,OB,det,17,17,,1.0,1.0,0.00036561578005688244,False,127.3,1.0
HS.2134__reverse,OB,det,9,9,,1.0,nan,0.013802271036281802,False,134.0,0.82
HS.2136__obverse,OB,det,10,11,,0.9,0.8181818181818182,nan,False,132.9,1.11
HS.2136__reverse,OB,det,13,9,,0.6153846153846154,nan,nan,False,101.3,0.81
HS.2138__obverse__tablet,OB,det,21,18,,0.8571428571428571,1.0,0.014688166750938125,False,128.3,1.17
HS.2138__reverse__tablet,OB,det,9,11,,0.7777777777777778,nan,0.7177482696411626,False,130.0,0.45
HS.2143__obverse__tablet,OB,det,14,15,,0.9285714285714286,0.8666666666666667,0.11585989812500713,False,117.2,1.0
HS.2144__obverse,OB,det,8,8,,1.0,1.0,0.09335413271144792,False,201.5,1.0
HS.2144__reverse,OB,det,3,3,,1.0,1.0,0.048657322921923825,False,154.7,1.0
HS.2145__obverse,OB,det,6,6,,1.0,nan,nan,False,127.5,0.67
HS.2145__reverse,OB,det,2,2,,1.0,nan,nan,False,124.4,0.67
HS.2148__obverse,OB,det,13,14,,0.8461538461538461,0.7857142857142857,0.03458871275676947,False,129.0,1.08
HS.2148__reverse,OB,det,11,13,,0.9090909090909091,nan,0.23825033272471105,False,118.3,0.79
HS.2177__obverse,OB,det,18,18,,0.8333333333333334,0.8333333333333334,0.4575043882557842,False,129.1,1.0
HS.2177__reverse,OB,det,18,15,,0.6666666666666666,0.8,0.027831687830325146,False,118.2,0.95
HS.228__obverse,OB,det,5,5,,1.0,nan,0.0558754786900913,False,160.5,0.71
HS.2330__obverse,OB,det,6,6,,0.8333333333333334,nan,0.7122246036760962,False,102.5,0.67
HS.2330__reverse,OB,det,2,2,,1.0,nan,0.027742041152604112,False,193.7,0.67
HS.2340__obverse,OB,det,13,13,,1.0,nan,0.04280038439525608,False,118.0,0.76
HS.2340__reverse,OB,det,5,5,,1.0,1.0,0.027712374657452715,False,136.3,1.0
HS.2363__obverse__tablet,OB,det,13,12,,0.9230769230769231,1.0,0.027738784261149427,False,133.7,1.0
HS.2363__reverse__tablet,OB,det,12,8,,0.6666666666666666,1.0,0.023322424237364574,False,123.9,1.0
HS.2371__obverse,OB,det,22,22,,1.0,1.0,0.005894968089867356,False,83.3,0.92
HS.2371__reverse,OB,det,9,9,,1.0,1.0,0.030666125619059213,False,94.2,1.0
HS.2400__obverse,OB,det,21,21,,1.0,1.0,0.09445504292310913,False,130.9,1.0
HS.2400__reverse,OB,det,24,22,,0.7916666666666666,0.8636363636363636,nan,False,120.6,1.04
HS.2400__top,OB,det,2,2,,1.0,nan,nan,False,166.3,0.33
HS.2450__obverse,OB,det,6,6,,1.0,nan,nan,False,106.5,0.86
HS.2450__reverse,OB,det,7,7,,1.0,nan,0.026259930207607043,False,90.0,0.88
HS.739__obverse,OB,det,3,3,,1.0,nan,0.02431002637251329,False,115.2,0.75
IM.57848__obverse,OB,det,2,2,,1.0,nan,nan,False,311.0,0.67
IM.58381__obverse,OB,det,3,4,,1.0,nan,nan,False,197.0,0.6
IM.58381__reverse,OB,det,5,2,,0.2,0.5,nan,False,132.2,1.0
IM.58392__obverse,OB,det,4,4,,1.0,nan,0.002580692098776137,False,144.7,0.18
IM.58392__reverse,OB,det,4,4,,1.0,nan,nan,False,156.8,0.17
IM.58392__top,OB,det,2,2,,1.0,1.0,nan,False,189.2,1.0
IM.58409__obverse,OB,det,6,7,,1.0,nan,0.028121373668736207,False,87.7,0.75
IM.58409__reverse,OB,det,5,5,,1.0,nan,nan,False,112.7,0.62
IM.58415__obverse,OB,det,3,11,,1.0,nan,0.24235079610193594,False,123.4,0.15
IM.58415__reverse,OB,det,18,17,,0.16666666666666666,0.17647058823529413,nan,False,58.2,0.9
IM.58417__obverse,OB,det,8,6,,0.25,nan,1.2777323109457923,False,201.8,0.89
IM.58417__reverse,OB,det,2,3,,1.0,0.6666666666666666,nan,False,193.6,1.0
IM.58448__obverse,OB,det,18,16,,0.7777777777777778,0.875,0.22937969643103903,False,77.5,1.0
IM.58448__reverse,OB,det,18,28,,0.6666666666666666,0.42857142857142855,nan,False,80.6,1.06
IM.58457__obverse,OB,det,8,11,,0.375,0.2727272727272727,0.03152533036962034,False,164.9,1.0
IM.58467__obverse,OB,det,12,12,,0.75,0.75,0.12722662013401317,False,70.8,1.0
IM.58478__reverse,OB,det,24,27,,0.4583333333333333,0.4074074074074074,nan,False,86.7,2.67
IM.58485__obverse,OB,det,15,15,,0.8666666666666667,0.8666666666666667,0.07965825924439522,False,100.5,1.0
IM.58485__reverse,OB,det,12,12,,0.8333333333333334,0.8333333333333334,nan,False,115.4,0.92
IM.58488__obverse,OB,det,7,7,,1.0,nan,0.11554488330478373,False,91.7,0.88
IM.58503__obverse,OB,det,6,6,,1.0,nan,0.12620939335474143,False,112.2,0.86
IM.58503__reverse,OB,det,6,9,,0.6666666666666666,nan,nan,False,121.0,0.86
IM.58506__reverse,OB,det,8,8,,1.0,1.0,0.0893051866649311,False,96.5,1.0
IM.58529__obverse,OB,det,10,13,,0.7,0.5384615384615384,0.3748084773393219,False,112.6,1.0
IM.58529__reverse,OB,det,8,12,,0.75,nan,nan,False,118.0,0.8
IM.58531__obverse,OB,det,15,13,,0.8,0.9230769230769231,23.560373696543483,False,101.6,1.15
IM.58531__reverse,OB,det,2,2,,1.0,1.0,nan,False,93.8,1.0
IM.58533__obverse,OB,det,15,12,,0.5333333333333333,0.6666666666666666,16.695077414150884,False,132.1,1.5
IM.58533__reverse,OB,det,10,16,,0.7,0.4375,0.08081144301174152,False,183.4,1.25
IM.58543__obverse,OB,det,5,6,,0.8,nan,nan,False,113.5,0.83
IM.58543__reverse,OB,det,6,6,,1.0,1.0,nan,False,101.5,1.0
IM.58557__obverse,OB,det,6,7,,1.0,nan,0.050380467451651756,False,81.9,0.33
IM.58574__obverse,OB,det,2,4,,0.5,nan,nan,False,279.3,0.5
IM.58591__obverse,OB,det,7,10,,0.7142857142857143,0.5,0.7788071894821557,False,271.3,1.0
IM.58610__obverse,OB,det,15,10,,0.3333333333333333,0.5,3.286858966845667,False,100.7,1.0
IM.58654__obverse,OB,det,10,14,,0.6,0.42857142857142855,0.012100786383344461,False,134.5,1.0
IM.58654__reverse,OB,det,12,12,,0.5833333333333334,0.5833333333333334,nan,False,113.7,1.0
IM.58657__obverse,OB,det,17,17,,0.9411764705882353,0.9411764705882353,0.09279553853731809,False,67.4,0.94
IM.58657__reverse,OB,det,15,11,,0.5333333333333333,nan,nan,False,69.0,0.79
IM.58683__obverse,OB,det,5,9,,1.0,0.5555555555555556,nan,False,484.5,1.67
IM.58684__reverse,OB,det,4,9,,1.0,nan,nan,False,592.6,0.67
IM.58685__obverse,OB,det,6,7,,1.0,nan,0.33915838449344277,False,330.1,0.86
IM.58702__obverse,OB,det,10,11,,0.6,0.5454545454545454,0.02633885848435228,False,124.0,1.0
IM.58702__reverse,OB,det,5,7,,0.6,0.42857142857142855,nan,False,155.5,1.0
IM.58712__obverse,OB,det,16,16,,0.8125,0.8125,1.9104691287031945,False,79.4,0.94
IM.58712__reverse,OB,det,12,12,,0.4166666666666667,nan,nan,False,78.5,0.75
IM.58728__obverse,OB,det,2,5,,1.0,nan,nan,False,136.3,0.29
IM.58964__obverse,OB,det,3,4,,1.0,nan,nan,False,101.8,nan
IM.59764__face,OB,det,3,5,,0.6666666666666666,nan,nan,False,239.3,nan
IM.67544__face,NA,det,21,27,,0.7619047619047619,nan,0.2768350684254323,False,113.7,nan
IM.67552__obverse,NA,det,3,28,,1.0,nan,nan,False,150.4,0.13
IM.67569__obverse,NA,det,6,20,,0.5,nan,nan,False,93.8,0.18
IM.67569__reverse,NA,det,2,29,,1.0,nan,nan,False,122.6,0.07
IM.67571__obverse,NA,det,20,19,,0.95,nan,nan,False,147.0,nan
IM.67594__face,NA,det,2,16,,0.0,nan,1.4656336555739202,False,102.8,nan
IM.67601__obverse,NA,det,2,12,,1.0,nan,nan,False,231.9,0.14
IM.67601__reverse,NA,det,2,15,,1.0,nan,nan,False,69.7,0.12
IM.67602__obverse,NA,det,3,30,,0.6666666666666666,nan,nan,False,55.8,0.09
IM.67632__obverse,NA,det,4,28,,0.5,nan,nan,False,27.3,0.03
IM.67634__obverse,NA,det,6,16,,0.6666666666666666,nan,nan,False,99.8,0.32
K.10084__reverse,NA,det,10,9,,0.9,1.0,0.22984192523606603,False,96.4,1.0
K.10163__face,NA,det,2,12,,1.0,nan,nan,False,79.0,nan
K.10208__face,NA,det,15,14,,0.9333333333333333,nan,0.04939835727887972,False,84.0,nan
K.10211__face,NA,det,16,16,,1.0,nan,nan,False,65.9,nan
K.105__obverse,NA,det,2,12,,1.0,nan,nan,False,97.7,0.12
K.10545__obverse,NA,det,17,16,,0.8823529411764706,0.9375,0.43373280349622306,False,92.7,0.94
K.10545__reverse,NA,det,12,13,,1.0,nan,nan,False,135.7,0.75
K.10548__reverse,NA,det,3,9,,1.0,nan,nan,False,87.6,0.3
K.11029__face,NA,det,2,12,,1.0,nan,nan,False,65.5,nan
K.11261__face,NA,det,2,18,,1.0,nan,nan,False,88.2,nan
K.11309__obverse,NA,det,7,6,,0.8571428571428571,1.0,0.1531820902385641,False,198.9,1.0
K.11373__face,NA,det,5,5,,1.0,nan,0.015169552169474727,False,80.4,nan
K.11618__obverse,NA,det,2,16,,1.0,nan,nan,False,65.0,0.11
K.11700__face,NA,det,7,8,,1.0,nan,0.009557561678545825,False,91.5,nan
K.11886__obverse,NA,det,2,13,,1.0,nan,nan,False,64.2,0.15
K.11947__obverse,NA,det,8,8,,1.0,nan,0.03764313363757089,False,33.4,0.36
K.11947__reverse,NA,det,6,6,,1.0,nan,nan,False,119.1,0.67
K.12000__obverse,NA,det,8,8,,1.0,1.0,0.013045840977155944,False,73.5,1.0
K.12000__reverse,NA,det,6,5,,0.8333333333333334,1.0,nan,False,128.0,1.0
K.12191__face,NA,det,2,6,,1.0,nan,0.04367444866663588,False,181.5,nan
K.12687__face,NA,det,11,11,,1.0,nan,0.015660384029706903,False,76.2,nan
K.1283__obverse,NA,det,24,32,,0.6666666666666666,nan,1.14827015687366,False,66.3,0.6
K.12883__face,NA,det,2,15,,1.0,nan,nan,False,68.0,nan
K.12999__face,NA,det,9,9,,1.0,nan,0.002710102476600264,False,92.3,nan
K.130__obverse,NA,det,3,14,,1.0,nan,0.13929563262604194,False,62.2,0.17
K.133__reverse,NA,det,2,28,,1.0,nan,nan,False,35.1,0.07
K.13355__face,NA,det,8,9,,1.0,nan,nan,False,96.2,nan
K.13682__face,NA,det,2,6,,1.0,nan,nan,False,96.2,nan
K.137__obverse,NA,det,2,28,,0.5,nan,nan,False,24.5,0.05
K.13731__face,NA,det,16,16,,1.0,nan,0.018127009792304676,False,65.9,nan
K.13738__face,NA,det,2,13,,1.0,nan,nan,False,61.0,nan
K.138__obverse,NA,det,9,41,,0.8888888888888888,nan,nan,False,43.2,0.2
K.138__reverse,NA,det,8,37,,0.5,nan,nan,False,50.0,0.18
K.13839__obverse,NA,det,2,6,,1.0,nan,nan,False,58.0,0.29
K.13887__face,NA,det,10,11,,1.0,nan,0.4427640862087684,False,78.8,nan
K.1401.A__obverse,NA,det,2,34,,0.5,nan,0.7707494712072518,False,63.2,0.05
K.14457__face,NA,det,2,7,,1.0,nan,0.1357800196689212,False,59.7,nan
K.14481__face,NA,det,7,7,,1.0,nan,0.12088375613085003,False,96.4,nan
K.14522__face,NA,det,2,3,,1.0,nan,0.7389739679927544,False,101.9,nan
K.14854__face,NA,det,3,3,,1.0,nan,nan,False,211.4,nan
K.15__obverse,NA,det,2,5,,1.0,nan,nan,False,151.0,0.4
K.15190__obverse,NA,det,2,25,,1.0,nan,nan,False,69.9,0.07
K.15190__reverse,NA,det,7,24,,0.5714285714285714,nan,0.4352771425509767,False,75.0,0.22
K.15239__face,NA,det,2,9,,1.0,nan,nan,False,75.4,nan
K.1562__obverse,NA,det,3,14,,0.6666666666666666,nan,5.122258785645639,False,127.9,0.19
K.1562__reverse,NA,det,2,9,,1.0,nan,nan,False,82.8,0.2
K.158__reverse,NA,det,4,28,,0.75,nan,nan,False,63.0,0.12
K.15827__reverse,NA,det,4,4,,1.0,1.0,0.023646071700991676,False,131.1,1.0
K.16002__face,NA,det,7,7,,1.0,nan,0.02624091524089158,False,90.8,nan
K.16446__face,NA,det,6,6,,1.0,nan,0.06903053916341925,False,80.7,nan
K.16902__face,NA,det,2,16,,1.0,nan,nan,False,67.3,nan
K.171__obverse,NA,det,7,36,,0.7142857142857143,nan,nan,False,29.8,0.14
K.171__reverse,NA,det,3,28,,0.3333333333333333,nan,nan,False,41.3,0.06
K.17227__face,NA,det,2,8,,1.0,nan,nan,False,81.1,nan
K.17255__face,NA,det,3,5,,1.0,nan,nan,False,63.5,nan
K.17666__face,NA,det,4,4,,1.0,nan,0.0906431199108063,False,91.4,nan
K.17674__face,NA,det,6,6,,1.0,nan,0.19783760463424827,False,77.4,nan
K.17677__face,NA,det,7,5,,0.7142857142857143,nan,0.021703102945404267,False,85.0,nan
K.17912__face,NA,det,2,3,,0.5,nan,nan,False,75.8,nan
K.1808__obverse,NA,det,43,21,,0.4883720930232558,1.0,nan,False,55.1,1.79
K.1808__reverse,NA,det,19,14,,0.6842105263157895,0.9285714285714286,0.8982086241427844,False,68.0,1.0
K.1812__obverse,NA,det,2,13,,0.5,nan,nan,False,86.5,nan
K.18177__face,NA,det,3,9,,1.0,nan,nan,False,66.0,nan
K.1832__reverse,NA,det,4,34,,0.5,nan,nan,False,57.3,0.09
K.18874__face,NA,det,5,5,,1.0,nan,0.02952393515344191,False,103.1,nan
K.19000__face,NA,det,5,5,,1.0,nan,0.034682895113794486,False,84.0,nan
K.19001__face,NA,det,3,3,,0.6666666666666666,nan,nan,False,55.6,nan
K.19006__face,NA,det,3,4,,1.0,nan,0.011695906432748537,False,85.5,nan
K.19118__face,NA,det,6,4,,0.6666666666666666,nan,nan,False,69.1,nan
K.193__reverse,NA,det,2,31,,1.0,nan,nan,False,66.9,0.06
K.19403__face,NA,det,2,2,,1.0,nan,0.035485906779271055,False,42.6,nan
K.19604__face,NA,det,7,7,,1.0,nan,nan,False,68.7,nan
K.19812__face,NA,det,2,5,,1.0,nan,nan,False,249.0,nan
K.19888__face,NA,det,4,4,,1.0,nan,0.027905936331981594,False,113.5,nan
K.2__obverse,NA,det,10,10,,0.9,0.9,0.026381983527580963,False,83.4,1.0
K.2__reverse,NA,det,2,3,,1.0,nan,nan,False,92.1,0.67
K.2003__obverse,NA,det,2,31,,0.5,nan,nan,False,63.8,0.02
K.2011__reverse,NA,det,7,34,,0.5714285714285714,nan,0.6424411887821307,False,71.2,0.18
K.2025__face,NA,det,22,21,,0.9545454545454546,nan,0.8698845939228758,False,110.2,nan
K.20256__face,NA,det,6,6,,1.0,nan,0.020265238896086134,False,98.6,nan
K.20382__face,NA,det,2,10,,1.0,nan,nan,False,74.1,nan
K.20493__face,NA,det,3,3,,1.0,nan,0.008657473174948612,False,267.7,nan
K.2066__reverse,NA,det,2,20,,0.5,nan,nan,False,150.7,0.09
K.2067__reverse,NA,det,8,23,,1.0,nan,nan,False,125.3,0.29
K.213__face,NA,det,6,18,,0.6666666666666666,nan,nan,False,57.2,nan
K.2158__obverse,NA,det,2,23,,1.0,nan,nan,False,73.4,0.02
K.2158__reverse,NA,det,4,23,,1.0,nan,nan,False,78.5,0.08
K.2163__reverse,NA,det,2,14,,1.0,nan,nan,False,37.3,0.14
K.2177__obverse,NA,det,5,38,,0.8,nan,nan,False,70.3,0.11
K.2189__obverse,NA,det,10,11,,1.0,nan,nan,False,75.7,0.12
K.2192__obverse,NA,det,3,13,,1.0,nan,nan,False,38.2,0.21
K.2192__reverse,NA,det,2,14,,0.5,nan,nan,False,39.6,0.13
K.2210__reverse,NA,det,14,13,,0.9285714285714286,nan,0.020180558771149586,False,77.1,nan
K.2211__face,NA,det,2,25,,1.0,nan,nan,False,55.2,nan
K.2227__reverse,NA,det,2,23,,1.0,nan,nan,False,71.6,0.07
K.2243__obverse,NA,det,3,31,,1.0,nan,nan,False,73.8,0.09
K.2255__obverse,NA,det,3,14,,1.0,nan,nan,False,63.1,0.21
K.2261__face,NA,det,2,17,,1.0,nan,nan,False,130.4,nan
K.2274__obverse,NA,det,4,40,,1.0,nan,nan,False,60.9,0.09
K.2289__face,NA,det,2,10,,1.0,nan,nan,False,77.3,nan
K.22981__face,NA,det,2,4,,1.0,nan,0.06488726135374806,False,52.6,nan
K.2311__face,NA,det,2,29,,0.5,nan,nan,False,29.8,nan
K.2350__obverse,NA,det,3,30,,0.6666666666666666,nan,nan,False,71.1,0.05
K.2353__obverse,NA,det,2,11,,0.5,nan,nan,False,65.9,0.13
K.2365__reverse,NA,det,2,35,,0.5,nan,nan,False,57.7,0.04
K.2389__obverse,NA,det,3,22,,1.0,nan,nan,False,67.9,0.13
K.24__obverse,NA,det,2,19,,0.5,nan,0.06183498081073426,False,90.8,0.04
K.2472__face,NA,det,4,34,,0.5,nan,nan,False,38.0,nan
K.2478__reverse,NA,det,2,9,,0.0,nan,nan,False,60.3,0.15
K.2486__obverse,NA,det,8,38,,0.625,nan,nan,False,31.6,0.13
K.2487__face,NA,det,5,37,,0.8,nan,nan,False,36.9,nan
K.2494__obverse,NA,det,3,9,,1.0,nan,nan,False,44.8,0.33
K.2512__reverse,NA,det,5,15,,1.0,nan,nan,False,83.8,0.31
K.2521__reverse,NA,det,2,18,,1.0,nan,nan,False,60.4,0.11
K.2541__obverse,NA,det,3,34,,1.0,nan,nan,False,85.8,0.07
K.2541__reverse,NA,det,6,18,,0.6666666666666666,nan,nan,False,100.2,0.25
K.2546__reverse,NA,det,3,11,,1.0,nan,nan,False,66.1,0.25
K.2638__face,NA,det,14,13,,0.9285714285714286,nan,0.0663373317101631,False,70.5,nan
K.2670__reverse,NA,det,7,11,,0.42857142857142855,nan,nan,False,108.6,0.58
K.2680__obverse,NA,det,19,14,,0.6842105263157895,0.9285714285714286,1.1340205651202417,False,55.6,0.9
K.2680__reverse,NA,det,8,9,,1.0,nan,0.03554833640320189,False,186.3,0.89
K.2712__obverse,NA,det,32,18,,0.46875,0.8333333333333334,0.27770242570240083,False,85.0,0.97
K.2712__reverse,NA,det,27,12,,0.4074074074074074,0.9166666666666666,2.118051170702994,False,87.3,1.0
K.2736__face,NA,det,2,21,,1.0,nan,nan,False,39.2,nan
K.2794__reverse,NA,det,3,7,,1.0,nan,nan,False,83.1,0.5
K.2826__face,NA,det,17,16,,0.9411764705882353,nan,0.9082808353972196,False,88.3,nan
K.2834__obverse,NA,det,4,15,,1.0,nan,0.06030365339024906,False,110.4,0.25
K.2834__reverse,NA,det,3,12,,0.6666666666666666,nan,nan,False,136.8,0.21
K.2860__obverse,NA,det,3,25,,1.0,nan,nan,False,66.5,0.1
K.2882__obverse,NA,det,4,15,,1.0,nan,nan,False,70.2,0.24
K.2894__obverse,NA,det,2,24,,1.0,nan,nan,False,70.0,0.08
K.2960__obverse,NA,det,6,23,,0.6666666666666666,nan,nan,False,80.7,0.06
K.2973__obverse,NA,det,2,5,,0.0,nan,nan,False,60.1,0.12
K.3118__obverse,NA,det,26,34,,0.8076923076923077,0.6176470588235294,1.9080289721989616,False,43.0,1.0
K.3118__reverse,NA,det,21,34,,0.6666666666666666,0.4117647058823529,22.418964708915308,False,132.1,0.95
K.3124__face,NA,det,2,17,,1.0,nan,nan,False,58.8,nan
K.3229__reverse,NA,det,2,8,,0.5,nan,nan,False,96.9,0.12
K.3285__face,NA,det,13,9,,0.6153846153846154,nan,1.3081943422691855,False,74.2,nan
K.3372__obverse,NA,det,2,31,,0.0,nan,0.3841203802864915,False,73.2,0.06
K.3384__obverse,NA,det,5,25,,0.4,nan,nan,False,23.2,0.17
K.3384__reverse,NA,det,7,26,,0.7142857142857143,nan,nan,False,36.3,0.25
K.3414__reverse,NA,det,13,33,,1.0,nan,0.08489714395465388,False,74.2,0.37
K.3446__face,NA,det,3,20,,1.0,nan,nan,False,76.7,nan
K.3464__obverse,NA,det,2,25,,1.0,nan,nan,False,85.9,0.04
K.3482__obverse,NA,det,2,15,,1.0,nan,nan,False,97.9,0.22
K.3499__obverse,NA,det,5,8,,1.0,nan,nan,False,104.7,0.45
K.3551__face,NA,det,3,21,,1.0,nan,nan,False,75.3,nan
K.3643__reverse,NA,det,3,22,,1.0,nan,nan,False,76.5,0.12
K.3708__face,NA,det,2,8,,1.0,nan,nan,False,115.5,nan
K.3754__reverse,NA,det,3,8,,0.3333333333333333,nan,1.3203036335372285,False,62.7,0.19
K.3810__obverse,NA,det,9,9,,1.0,1.0,0.33412126192111313,False,39.0,1.0
K.3810__reverse,NA,det,3,3,,1.0,1.0,nan,False,125.5,1.0
K.3941__obverse,NA,det,6,10,,0.3333333333333333,nan,nan,False,43.2,0.15
K.3980__face,NA,det,4,24,,1.0,nan,nan,False,63.3,nan
K.4003__obverse,NA,det,27,16,,0.5185185185185185,0.875,0.8207426638968368,False,116.2,1.0
K.4003__reverse,NA,det,20,14,,0.6,0.8571428571428571,nan,False,82.7,1.0
K.4030__obverse,NA,det,22,20,,0.9090909090909091,nan,nan,False,74.8,0.88
K.4030__reverse,NA,det,19,18,,0.9473684210526315,1.0,0.9778051547445714,False,73.6,0.95
K.4041__obverse,NA,det,2,12,,1.0,nan,0.012380097317499842,False,55.7,0.08
K.4063__obverse,NA,det,19,11,,0.5789473684210527,1.0,nan,False,100.5,1.73
K.4075__face,NA,det,3,29,,1.0,nan,nan,False,55.1,nan
K.4387__reverse,NA,det,2,14,,0.5,nan,nan,False,68.1,0.03
K.4551__obverse,NA,det,4,14,,1.0,nan,nan,False,88.5,nan
K.4614__obverse,NA,det,4,20,,1.0,nan,nan,False,83.6,0.15
K.4639__obverse,NA,det,2,31,,1.0,nan,nan,False,59.0,0.06
K.4650__obverse,NA,det,3,12,,1.0,nan,nan,False,69.7,0.23
K.4782__face,NA,det,24,15,,0.625,nan,0.21699873187444532,False,66.8,nan
K.4806__face,NA,det,2,28,,1.0,nan,nan,False,66.9,nan
K.4809__obverse,NA,det,2,43,,0.5,nan,nan,False,59.0,0.03
K.4837__obverse,NA,det,2,19,,1.0,nan,nan,False,74.1,0.09
K.4874__obverse,NA,det,8,32,,0.625,nan,nan,False,57.8,0.21
K.4874__reverse,NA,det,2,24,,0.5,nan,nan,False,64.8,0.07
K.4900__obverse,NA,det,2,43,,1.0,nan,nan,False,65.1,0.03
K.4902__obverse,NA,det,4,18,,0.75,nan,7.305026256992925,False,59.5,0.2
K.4950__obverse,NA,det,7,21,,0.8571428571428571,nan,nan,False,66.0,0.22
K.4951__reverse,NA,det,2,8,,1.0,nan,0.04192905871838418,False,80.4,0.25
K.4956__obverse,NA,det,5,33,,0.8,nan,nan,False,72.4,0.42
K.4987__face,NA,det,4,18,,1.0,nan,nan,False,84.5,nan
K.5134__face,NA,det,9,16,,0.8888888888888888,nan,nan,False,67.9,nan
K.5137__obverse,NA,det,2,11,,1.0,nan,0.0043012966898771324,False,96.5,0.12
K.5235__obverse,NA,det,2,13,,1.0,nan,0.10439581227742209,False,98.4,0.14
K.5671__face,NA,det,2,8,,0.5,nan,nan,False,89.4,nan
K.57__obverse,NA,det,5,10,,0.0,nan,nan,False,72.3,0.24
K.5861__face,NA,det,5,9,,1.0,nan,nan,False,72.6,nan
K.5870__face,NA,det,3,11,,1.0,nan,nan,False,67.1,nan
K.5876__obverse,NA,det,3,15,,0.6666666666666666,nan,0.2448715182647326,False,69.4,0.14
K.5962__face,NA,det,2,11,,1.0,nan,nan,False,76.3,nan
K.5963__face,NA,det,2,11,,0.0,nan,0.9744802154381839,False,80.2,nan
K.5981__reverse,NA,det,2,8,,1.0,nan,nan,False,172.5,0.25
